
----------------------Identifiers for file birthDateToCurrentAge.py-----------------------------------

identifier = comp_count, Row = 50, Col = [14, 24]
identifier = print, Row = 51, Col = [1, 6]
identifier = comp_count, Row = 52, Col = [16, 26]
identifier = print, Row = 53, Col = [1, 6]
identifier = print, Row = 55, Col = [1, 6]

------------------------------------------------------------------------------------------

----------------------Identifiers for file main.py-----------------------------------

identifier = boto3, Row = 0, Col = [7, 12]
identifier = exceptions, Row = 1, Col = [14, 24]
identifier = NoCredentialsError, Row = 1, Col = [32, 50]
identifier = ACCESS_KEY, Row = 3, Col = [0, 10]
identifier = SECRET_KEY, Row = 4, Col = [0, 10]
identifier = LOCAL_FILE, Row = 5, Col = [0, 10]
identifier = BUCKET_NAME, Row = 6, Col = [0, 11]
identifier = S3_FILE_NAME, Row = 7, Col = [0, 12]
identifier = upload_to_s3, Row = 9, Col = [4, 16]
identifier = s3_file, Row = 9, Col = [37, 44]
identifier = s3, Row = 11, Col = [4, 6]
identifier = client, Row = 11, Col = [15, 21]
identifier = ACCESS_KEY, Row = 11, Col = [46, 56]
identifier = SECRET_KEY, Row = 12, Col = [44, 54]
identifier = upload_file, Row = 14, Col = [11, 22]
identifier = s3_file, Row = 14, Col = [43, 50]
identifier = print, Row = 15, Col = [8, 13]
identifier = FileNotFoundError, Row = 17, Col = [11, 28]
identifier = print, Row = 18, Col = [8, 13]
identifier = NoCredentialsError, Row = 20, Col = [11, 29]
identifier = print, Row = 21, Col = [8, 13]
identifier = result, Row = 25, Col = [0, 6]
identifier = upload_to_s3, Row = 25, Col = [9, 21]
identifier = S3_FILE_NAME, Row = 25, Col = [47, 59]

------------------------------------------------------------------------------------------

----------------------Identifiers for file main.py-----------------------------------

identifier = requests, Row = 0, Col = [7, 15]
identifier = os, Row = 1, Col = [7, 9]
identifier = bs4, Row = 2, Col = [5, 8]
identifier = BeautifulSoup, Row = 2, Col = [16, 29]
identifier = SoupStrainer, Row = 2, Col = [31, 43]
identifier = path, Row = 4, Col = [10, 14]
identifier = exists, Row = 4, Col = [15, 21]
identifier = path, Row = 4, Col = [25, 29]
identifier = join, Row = 4, Col = [30, 34]
identifier = getcwd, Row = 4, Col = [38, 44]
identifier = makedirs, Row = 5, Col = [7, 15]
identifier = path, Row = 5, Col = [19, 23]
identifier = join, Row = 5, Col = [24, 28]
identifier = getcwd, Row = 5, Col = [32, 38]
identifier = fetch, Row = 14, Col = [4, 9]
identifier = page_no, Row = 14, Col = [10, 17]
identifier = verbose, Row = 14, Col = [19, 26]
identifier = page_no, Row = 16, Col = [7, 14]
identifier = ValueError, Row = 17, Col = [14, 24]
identifier = page_no, Row = 18, Col = [4, 11]
identifier = min, Row = 18, Col = [14, 17]
identifier = page_no, Row = 18, Col = [18, 25]
identifier = page_no, Row = 19, Col = [8, 15]
identifier = verbose, Row = 20, Col = [7, 14]
identifier = print, Row = 21, Col = [8, 13]
identifier = format, Row = 21, Col = [36, 42]
identifier = i, Row = 21, Col = [43, 44]
identifier = res, Row = 23, Col = [8, 11]
identifier = get, Row = 23, Col = [23, 26]
identifier = str, Row = 23, Col = [64, 67]
identifier = i, Row = 23, Col = [68, 69]
identifier = only_td, Row = 24, Col = [8, 15]
identifier = SoupStrainer, Row = 24, Col = [18, 30]
identifier = soup, Row = 25, Col = [8, 12]
identifier = BeautifulSoup, Row = 25, Col = [15, 28]
identifier = content, Row = 25, Col = [33, 40]
identifier = only_td, Row = 25, Col = [68, 75]
identifier = tdtitle, Row = 26, Col = [8, 15]
identifier = find_all, Row = 26, Col = [23, 31]
identifier = attrs, Row = 26, Col = [38, 43]
identifier = tdmetrics, Row = 27, Col = [8, 17]
identifier = find_all, Row = 27, Col = [25, 33]
identifier = attrs, Row = 27, Col = [40, 45]
identifier = open, Row = 28, Col = [13, 17]
identifier = path, Row = 28, Col = [21, 25]
identifier = join, Row = 28, Col = [26, 30]
identifier = format, Row = 28, Col = [62, 68]
identifier = i, Row = 28, Col = [69, 70]
identifier = f, Row = 28, Col = [83, 84]
identifier = write, Row = 29, Col = [14, 19]
identifier = write, Row = 30, Col = [14, 19]
identifier = write, Row = 31, Col = [14, 19]
identifier = format, Row = 31, Col = [30, 36]
identifier = i, Row = 31, Col = [37, 38]
identifier = tdtitle, Row = 32, Col = [12, 19]
identifier = find_all, Row = 32, Col = [27, 35]
identifier = attrs, Row = 32, Col = [42, 47]
identifier = tdrank, Row = 33, Col = [12, 18]
identifier = find_all, Row = 33, Col = [26, 34]
identifier = attrs, Row = 35, Col = [16, 21]
identifier = tdtitleonly, Row = 38, Col = [12, 23]
identifier = t, Row = 38, Col = [27, 28]
identifier = tdtitle, Row = 38, Col = [38, 45]
identifier = tdrank, Row = 38, Col = [58, 64]
identifier = tdmetrics, Row = 39, Col = [12, 21]
identifier = find_all, Row = 39, Col = [29, 37]
identifier = attrs, Row = 39, Col = [44, 49]
identifier = tdtitleonly, Row = 40, Col = [18, 29]
identifier = tdrank, Row = 41, Col = [18, 24]
identifier = tdmetrics, Row = 42, Col = [18, 27]
identifier = num_iter, Row = 43, Col = [12, 20]
identifier = min, Row = 43, Col = [23, 26]
identifier = len, Row = 43, Col = [27, 30]
identifier = tdr, Row = 43, Col = [31, 34]
identifier = len, Row = 43, Col = [37, 40]
identifier = tdt, Row = 43, Col = [41, 44]
identifier = idx, Row = 44, Col = [16, 19]
identifier = range, Row = 44, Col = [23, 28]
identifier = num_iter, Row = 44, Col = [29, 37]
identifier = write, Row = 45, Col = [18, 23]
identifier = rank, Row = 46, Col = [16, 20]
identifier = idx, Row = 46, Col = [27, 30]
identifier = find, Row = 46, Col = [32, 36]
identifier = attrs, Row = 46, Col = [45, 50]
identifier = titl, Row = 47, Col = [16, 20]
identifier = idx, Row = 47, Col = [27, 30]
identifier = find, Row = 47, Col = [32, 36]
identifier = attrs, Row = 47, Col = [42, 47]
identifier = url, Row = 48, Col = [16, 19]
identifier = titl, Row = 48, Col = [22, 26]
identifier = titl, Row = 48, Col = [38, 42]
identifier = titl, Row = 48, Col = [47, 51]
identifier = startswith, Row = 48, Col = [60, 70]
identifier = titl, Row = 49, Col = [68, 72]
identifier = site, Row = 50, Col = [16, 20]
identifier = idx, Row = 50, Col = [27, 30]
identifier = find, Row = 50, Col = [32, 36]
identifier = attrs, Row = 50, Col = [45, 50]
identifier = score, Row = 51, Col = [16, 21]
identifier = idx, Row = 51, Col = [28, 31]
identifier = find, Row = 51, Col = [33, 37]
identifier = attrs, Row = 51, Col = [46, 51]
identifier = time, Row = 52, Col = [16, 20]
identifier = idx, Row = 52, Col = [27, 30]
identifier = find, Row = 52, Col = [32, 36]
identifier = attrs, Row = 52, Col = [45, 50]
identifier = author, Row = 53, Col = [16, 22]
identifier = idx, Row = 53, Col = [29, 32]
identifier = find, Row = 53, Col = [34, 38]
identifier = attrs, Row = 53, Col = [44, 49]
identifier = write, Row = 54, Col = [18, 23]
identifier = text, Row = 56, Col = [25, 29]
identifier = replace, Row = 56, Col = [30, 37]
identifier = rank, Row = 58, Col = [31, 35]
identifier = write, Row = 59, Col = [18, 23]
identifier = text, Row = 61, Col = [25, 29]
identifier = titl, Row = 61, Col = [33, 37]
identifier = write, Row = 62, Col = [18, 23]
identifier = text, Row = 64, Col = [25, 29]
identifier = site, Row = 64, Col = [33, 37]
identifier = write, Row = 65, Col = [18, 23]
identifier = url, Row = 67, Col = [20, 23]
identifier = url, Row = 67, Col = [27, 30]
identifier = write, Row = 68, Col = [18, 23]
identifier = text, Row = 70, Col = [27, 31]
identifier = author, Row = 70, Col = [35, 41]
identifier = write, Row = 71, Col = [18, 23]
identifier = text, Row = 73, Col = [26, 30]
identifier = score, Row = 73, Col = [34, 39]
identifier = write, Row = 74, Col = [18, 23]
identifier = text, Row = 76, Col = [25, 29]
identifier = time, Row = 76, Col = [33, 37]
identifier = write, Row = 77, Col = [18, 23]
identifier = ConnectionError, Row = 78, Col = [21, 36]
identifier = packages, Row = 78, Col = [47, 55]
identifier = urllib3, Row = 78, Col = [56, 63]
identifier = exceptions, Row = 78, Col = [64, 74]
identifier = ConnectionError, Row = 78, Col = [75, 90]
identifier = e, Row = 78, Col = [95, 96]
identifier = print, Row = 79, Col = [8, 13]
identifier = format, Row = 79, Col = [46, 52]
identifier = i, Row = 79, Col = [53, 54]
identifier = RequestException, Row = 80, Col = [20, 36]
identifier = e, Row = 80, Col = [40, 41]
identifier = print, Row = 81, Col = [8, 13]
identifier = str, Row = 81, Col = [79, 82]
identifier = e, Row = 81, Col = [83, 84]
identifier = pages, Row = 86, Col = [8, 13]
identifier = int, Row = 86, Col = [16, 19]
identifier = input, Row = 87, Col = [12, 17]
identifier = v, Row = 88, Col = [8, 9]
identifier = input, Row = 88, Col = [12, 17]
identifier = verbose, Row = 89, Col = [8, 15]
identifier = lower, Row = 89, Col = [20, 25]
identifier = startswith, Row = 89, Col = [28, 38]
identifier = pages, Row = 90, Col = [11, 16]
identifier = print, Row = 91, Col = [12, 17]
identifier = pages, Row = 92, Col = [8, 13]
identifier = min, Row = 92, Col = [16, 19]
identifier = pages, Row = 92, Col = [20, 25]
identifier = page_no, Row = 93, Col = [12, 19]
identifier = range, Row = 93, Col = [23, 28]
identifier = pages, Row = 93, Col = [32, 37]
identifier = fetch, Row = 94, Col = [12, 17]
identifier = verbose, Row = 94, Col = [27, 34]
identifier = ValueError, Row = 96, Col = [11, 21]
identifier = print, Row = 97, Col = [8, 13]

------------------------------------------------------------------------------------------

----------------------Identifiers for file quote_scraper.py-----------------------------------

identifier = bs4, Row = 0, Col = [5, 8]
identifier = BeautifulSoup, Row = 0, Col = [16, 29]
identifier = requests, Row = 1, Col = [7, 15]
identifier = csv, Row = 2, Col = [7, 10]
identifier = url, Row = 5, Col = [0, 3]
identifier = html, Row = 8, Col = [0, 4]
identifier = get, Row = 8, Col = [14, 17]
identifier = url, Row = 8, Col = [18, 21]
identifier = bs, Row = 9, Col = [0, 2]
identifier = BeautifulSoup, Row = 9, Col = [3, 16]
identifier = text, Row = 9, Col = [22, 26]
identifier = csv_file, Row = 13, Col = [4, 12]
identifier = open, Row = 13, Col = [13, 17]
identifier = fieldnames, Row = 14, Col = [4, 14]
identifier = dictwriter, Row = 15, Col = [4, 14]
identifier = DictWriter, Row = 15, Col = [19, 29]
identifier = csv_file, Row = 15, Col = [30, 38]
identifier = fieldnames, Row = 15, Col = [50, 60]
identifier = writeheader, Row = 18, Col = [15, 26]
identifier = quote, Row = 23, Col = [12, 17]
identifier = findAll, Row = 23, Col = [24, 31]
identifier = text, Row = 25, Col = [12, 16]
identifier = find, Row = 25, Col = [23, 27]
identifier = text, Row = 25, Col = [53, 57]
identifier = author, Row = 26, Col = [12, 18]
identifier = find, Row = 26, Col = [25, 29]
identifier = text, Row = 26, Col = [58, 62]
identifier = tags, Row = 27, Col = [12, 16]
identifier = tag, Row = 28, Col = [16, 19]
identifier = findAll, Row = 28, Col = [29, 36]
identifier = append, Row = 29, Col = [21, 27]
identifier = text, Row = 29, Col = [32, 36]
identifier = writerow, Row = 31, Col = [23, 31]
identifier = text, Row = 31, Col = [41, 45]
identifier = author, Row = 31, Col = [55, 61]
identifier = tags, Row = 31, Col = [69, 73]
identifier = next, Row = 34, Col = [8, 12]
identifier = find, Row = 34, Col = [16, 20]
identifier = next, Row = 35, Col = [15, 19]
identifier = html, Row = 39, Col = [8, 12]
identifier = get, Row = 39, Col = [22, 25]
identifier = url, Row = 39, Col = [26, 29]
identifier = a, Row = 39, Col = [35, 36]
identifier = attrs, Row = 39, Col = [37, 42]
identifier = bs, Row = 40, Col = [8, 10]
identifier = BeautifulSoup, Row = 40, Col = [11, 24]
identifier = text, Row = 40, Col = [30, 34]
identifier = print, Row = 42, Col = [4, 9]
identifier = close, Row = 44, Col = [13, 18]

------------------------------------------------------------------------------------------

----------------------Identifiers for file scraping_medium.py-----------------------------------

identifier = os, Row = 0, Col = [7, 9]
identifier = sys, Row = 1, Col = [7, 10]
identifier = requests, Row = 2, Col = [7, 15]
identifier = re, Row = 3, Col = [7, 9]
identifier = bs4, Row = 4, Col = [5, 8]
identifier = BeautifulSoup, Row = 4, Col = [16, 29]
identifier = chdir, Row = 7, Col = [3, 8]
identifier = join, Row = 7, Col = [14, 18]
identifier = split, Row = 7, Col = [28, 33]
identifier = get_page, Row = 10, Col = [4, 12]
identifier = url, Row = 11, Col = [8, 11]
identifier = url, Row = 12, Col = [1, 4]
identifier = input, Row = 12, Col = [7, 12]
identifier = match, Row = 14, Col = [11, 16]
identifier = url, Row = 14, Col = [41, 44]
identifier = print, Row = 15, Col = [2, 7]
identifier = exit, Row = 16, Col = [6, 10]
identifier = res, Row = 17, Col = [1, 4]
identifier = get, Row = 17, Col = [16, 19]
identifier = url, Row = 17, Col = [20, 23]
identifier = raise_for_status, Row = 18, Col = [5, 21]
identifier = soup, Row = 19, Col = [1, 5]
identifier = BeautifulSoup, Row = 19, Col = [8, 21]
identifier = text, Row = 19, Col = [26, 30]
identifier = soup, Row = 20, Col = [8, 12]
identifier = purify, Row = 23, Col = [4, 10]
identifier = text, Row = 23, Col = [11, 15]
identifier = rep, Row = 24, Col = [4, 7]
identifier = rep, Row = 25, Col = [4, 7]
identifier = dict, Row = 25, Col = [10, 14]
identifier = escape, Row = 25, Col = [19, 25]
identifier = k, Row = 25, Col = [26, 27]
identifier = v, Row = 25, Col = [30, 31]
identifier = v, Row = 25, Col = [40, 41]
identifier = items, Row = 25, Col = [49, 54]
identifier = pattern, Row = 26, Col = [4, 11]
identifier = compile, Row = 26, Col = [17, 24]
identifier = join, Row = 26, Col = [29, 33]
identifier = keys, Row = 26, Col = [38, 42]
identifier = text, Row = 27, Col = [4, 8]
identifier = sub, Row = 27, Col = [19, 22]
identifier = m, Row = 27, Col = [30, 31]
identifier = rep, Row = 27, Col = [33, 36]
identifier = escape, Row = 27, Col = [40, 46]
identifier = group, Row = 27, Col = [49, 54]
identifier = text, Row = 27, Col = [61, 65]
identifier = text, Row = 28, Col = [4, 8]
identifier = sub, Row = 28, Col = [14, 17]
identifier = text, Row = 28, Col = [35, 39]
identifier = text, Row = 29, Col = [11, 15]
identifier = collect_text, Row = 32, Col = [4, 16]
identifier = soup, Row = 32, Col = [17, 21]
identifier = fin, Row = 33, Col = [1, 4]
identifier = url, Row = 33, Col = [15, 18]
identifier = main, Row = 34, Col = [1, 5]
identifier = head, Row = 34, Col = [14, 18]
identifier = title, Row = 34, Col = [19, 24]
identifier = text, Row = 34, Col = [25, 29]
identifier = split, Row = 34, Col = [31, 36]
identifier = title, Row = 35, Col = [8, 13]
identifier = title, Row = 36, Col = [1, 6]
identifier = main, Row = 36, Col = [9, 13]
identifier = strip, Row = 36, Col = [17, 22]
identifier = fin, Row = 37, Col = [1, 4]
identifier = upper, Row = 37, Col = [24, 29]
identifier = main, Row = 37, Col = [35, 39]
identifier = strip, Row = 37, Col = [43, 48]
identifier = header, Row = 39, Col = [1, 7]
identifier = find_all, Row = 39, Col = [15, 23]
identifier = j, Row = 40, Col = [1, 2]
identifier = fin, Row = 43, Col = [2, 5]
identifier = elem, Row = 44, Col = [6, 10]
identifier = list, Row = 44, Col = [14, 18]
identifier = j, Row = 44, Col = [26, 27]
identifier = previous_siblings, Row = 44, Col = [29, 46]
identifier = fin, Row = 45, Col = [3, 6]
identifier = purify, Row = 45, Col = [15, 21]
identifier = str, Row = 45, Col = [22, 25]
identifier = elem, Row = 45, Col = [26, 30]
identifier = fin, Row = 49, Col = [1, 4]
identifier = j, Row = 49, Col = [22, 23]
identifier = text, Row = 49, Col = [25, 29]
identifier = upper, Row = 49, Col = [30, 35]
identifier = elem, Row = 50, Col = [5, 9]
identifier = j, Row = 50, Col = [20, 21]
identifier = next_siblings, Row = 50, Col = [23, 36]
identifier = name, Row = 51, Col = [10, 14]
identifier = j, Row = 52, Col = [3, 4]
identifier = fin, Row = 53, Col = [3, 6]
identifier = j, Row = 53, Col = [24, 25]
identifier = text, Row = 53, Col = [27, 31]
identifier = upper, Row = 53, Col = [32, 37]
identifier = fin, Row = 55, Col = [2, 5]
identifier = purify, Row = 55, Col = [14, 20]
identifier = str, Row = 55, Col = [21, 24]
identifier = elem, Row = 55, Col = [25, 29]
identifier = fin, Row = 56, Col = [8, 11]
identifier = save_file, Row = 59, Col = [4, 13]
identifier = fin, Row = 59, Col = [14, 17]
identifier = path, Row = 60, Col = [11, 15]
identifier = exists, Row = 60, Col = [16, 22]
identifier = mkdir, Row = 61, Col = [5, 10]
identifier = fname, Row = 62, Col = [1, 6]
identifier = join, Row = 62, Col = [37, 41]
identifier = split, Row = 62, Col = [48, 53]
identifier = open, Row = 63, Col = [6, 10]
identifier = fname, Row = 63, Col = [11, 16]
identifier = encoding, Row = 63, Col = [23, 31]
identifier = outfile, Row = 63, Col = [43, 50]
identifier = write, Row = 64, Col = [10, 15]
identifier = fin, Row = 64, Col = [16, 19]
identifier = print, Row = 65, Col = [1, 6]
identifier = fname, Row = 65, Col = [34, 39]
identifier = __name__, Row = 68, Col = [3, 11]
identifier = fin, Row = 69, Col = [1, 4]
identifier = collect_text, Row = 69, Col = [7, 19]
identifier = get_page, Row = 69, Col = [20, 28]
identifier = save_file, Row = 70, Col = [1, 10]
identifier = fin, Row = 70, Col = [11, 14]

------------------------------------------------------------------------------------------

----------------------Identifiers for file Sending_mail.py-----------------------------------

identifier = csv, Row = 0, Col = [7, 10]
identifier = message, Row = 1, Col = [11, 18]
identifier = EmailMessage, Row = 1, Col = [26, 38]
identifier = smtplib, Row = 2, Col = [7, 14]
identifier = get_credentials, Row = 5, Col = [4, 19]
identifier = filepath, Row = 5, Col = [20, 28]
identifier = open, Row = 6, Col = [9, 13]
identifier = f, Row = 6, Col = [41, 42]
identifier = email_address, Row = 7, Col = [8, 21]
identifier = readline, Row = 7, Col = [26, 34]
identifier = email_pass, Row = 8, Col = [8, 18]
identifier = readline, Row = 8, Col = [23, 31]
identifier = email_pass, Row = 9, Col = [27, 37]
identifier = login, Row = 12, Col = [4, 9]
identifier = s, Row = 12, Col = [37, 38]
identifier = ehlo, Row = 13, Col = [6, 10]
identifier = starttls, Row = 15, Col = [6, 14]
identifier = ehlo, Row = 16, Col = [6, 10]
identifier = login, Row = 18, Col = [6, 11]
identifier = email_pass, Row = 18, Col = [27, 37]
identifier = print, Row = 19, Col = [4, 9]
identifier = send_mail, Row = 22, Col = [4, 13]
identifier = s, Row = 23, Col = [4, 5]
identifier = SMTP, Row = 23, Col = [16, 20]
identifier = email_pass, Row = 24, Col = [19, 29]
identifier = get_credentials, Row = 24, Col = [32, 47]
identifier = login, Row = 25, Col = [4, 9]
identifier = s, Row = 25, Col = [37, 38]
identifier = subject, Row = 28, Col = [4, 11]
identifier = body, Row = 29, Col = [4, 8]
identifier = message, Row = 35, Col = [4, 11]
identifier = EmailMessage, Row = 35, Col = [14, 26]
identifier = set_content, Row = 36, Col = [12, 23]
identifier = body, Row = 36, Col = [24, 28]
identifier = message, Row = 37, Col = [4, 11]
identifier = subject, Row = 37, Col = [25, 32]
identifier = open, Row = 39, Col = [9, 13]
identifier = newline, Row = 39, Col = [28, 35]
identifier = csvfile, Row = 39, Col = [43, 50]
identifier = spamreader, Row = 40, Col = [8, 18]
identifier = reader, Row = 40, Col = [25, 31]
identifier = csvfile, Row = 40, Col = [32, 39]
identifier = delimiter, Row = 40, Col = [41, 50]
identifier = quotechar, Row = 40, Col = [56, 65]
identifier = spamreader, Row = 41, Col = [21, 31]
identifier = send_message, Row = 42, Col = [14, 26]
identifier = message, Row = 42, Col = [52, 59]
identifier = email, Row = 42, Col = [42, 47]
identifier = print, Row = 43, Col = [12, 17]
identifier = email, Row = 43, Col = [31, 36]
identifier = quit, Row = 46, Col = [6, 10]
identifier = print, Row = 47, Col = [4, 9]
identifier = __name__, Row = 50, Col = [3, 11]
identifier = send_mail, Row = 51, Col = [4, 13]

------------------------------------------------------------------------------------------

----------------------Identifiers for file alarm.py-----------------------------------

identifier = datetime, Row = 0, Col = [7, 15]
identifier = os, Row = 1, Col = [7, 9]
identifier = re, Row = 2, Col = [7, 9]
identifier = subprocess, Row = 3, Col = [7, 17]
identifier = rename_files_with_whitespaces, Row = 6, Col = [4, 33]
identifier = files, Row = 6, Col = [38, 43]
identifier = extra_path, Row = 6, Col = [45, 55]
identifier = files, Row = 7, Col = [16, 21]
identifier = file, Row = 8, Col = [18, 22]
identifier = renamed_file, Row = 9, Col = [12, 24]
identifier = replace, Row = 9, Col = [32, 39]
identifier = rename, Row = 10, Col = [15, 21]
identifier = path, Row = 10, Col = [25, 29]
identifier = join, Row = 10, Col = [30, 34]
identifier = file, Row = 10, Col = [51, 55]
identifier = path, Row = 10, Col = [61, 65]
identifier = join, Row = 10, Col = [66, 70]
identifier = renamed_file, Row = 10, Col = [87, 99]
identifier = clean_filename, Row = 13, Col = [4, 18]
identifier = file, Row = 13, Col = [19, 23]
identifier = join, Row = 14, Col = [15, 19]
identifier = map, Row = 14, Col = [20, 23]
identifier = capitalize, Row = 14, Col = [28, 38]
identifier = file, Row = 14, Col = [40, 44]
identifier = split, Row = 14, Col = [50, 55]
identifier = set_alarm, Row = 17, Col = [4, 13]
identifier = stop, Row = 18, Col = [4, 8]
identifier = error, Row = 19, Col = [4, 9]
identifier = error, Row = 20, Col = [10, 15]
identifier = user_set_time, Row = 21, Col = [8, 21]
identifier = join, Row = 21, Col = [28, 32]
identifier = map, Row = 21, Col = [33, 36]
identifier = x, Row = 21, Col = [44, 45]
identifier = str, Row = 21, Col = [47, 50]
identifier = x, Row = 21, Col = [51, 52]
identifier = zfill, Row = 21, Col = [54, 59]
identifier = input, Row = 21, Col = [64, 69]
identifier = split, Row = 21, Col = [109, 114]
identifier = match, Row = 23, Col = [14, 19]
identifier = user_set_time, Row = 23, Col = [44, 57]
identifier = playback_time, Row = 24, Col = [12, 25]
identifier = user_set_time, Row = 24, Col = [31, 44]
identifier = error, Row = 25, Col = [12, 17]
identifier = print, Row = 27, Col = [12, 17]
identifier = cd, Row = 29, Col = [4, 6]
identifier = path, Row = 29, Col = [12, 16]
identifier = dirname, Row = 29, Col = [17, 24]
identifier = path, Row = 29, Col = [28, 32]
identifier = realpath, Row = 29, Col = [33, 41]
identifier = __file__, Row = 29, Col = [42, 50]
identifier = musics_path, Row = 30, Col = [4, 15]
identifier = path, Row = 30, Col = [21, 25]
identifier = join, Row = 30, Col = [26, 30]
identifier = cd, Row = 30, Col = [31, 33]
identifier = rename_files_with_whitespaces, Row = 32, Col = [4, 33]
identifier = cd, Row = 32, Col = [34, 36]
identifier = listdir, Row = 32, Col = [41, 48]
identifier = musics_path, Row = 32, Col = [49, 60]
identifier = musics, Row = 34, Col = [4, 10]
identifier = listdir, Row = 34, Col = [16, 23]
identifier = musics_path, Row = 34, Col = [24, 35]
identifier = len, Row = 35, Col = [7, 10]
identifier = musics, Row = 35, Col = [11, 17]
identifier = print, Row = 36, Col = [8, 13]
identifier = exit, Row = 37, Col = [8, 12]
identifier = len, Row = 39, Col = [9, 12]
identifier = musics, Row = 39, Col = [13, 19]
identifier = print, Row = 40, Col = [8, 13]
identifier = clean_filename, Row = 40, Col = [59, 73]
identifier = musics, Row = 40, Col = [74, 80]
identifier = selected_music, Row = 41, Col = [8, 22]
identifier = musics, Row = 41, Col = [25, 31]
identifier = error, Row = 44, Col = [8, 13]
identifier = error, Row = 45, Col = [14, 19]
identifier = print, Row = 47, Col = [16, 21]
identifier = i, Row = 48, Col = [20, 21]
identifier = range, Row = 48, Col = [25, 30]
identifier = len, Row = 48, Col = [34, 37]
identifier = musics, Row = 48, Col = [38, 44]
identifier = print, Row = 49, Col = [20, 25]
identifier = i, Row = 49, Col = [29, 30]
identifier = clean_filename, Row = 49, Col = [34, 48]
identifier = musics, Row = 49, Col = [49, 55]
identifier = i, Row = 49, Col = [56, 57]
identifier = user_input, Row = 51, Col = [16, 26]
identifier = int, Row = 51, Col = [29, 32]
identifier = input, Row = 51, Col = [33, 38]
identifier = selected_music, Row = 52, Col = [16, 30]
identifier = musics, Row = 52, Col = [33, 39]
identifier = user_input, Row = 52, Col = [40, 50]
identifier = print, Row = 53, Col = [16, 21]
identifier = clean_filename, Row = 53, Col = [58, 72]
identifier = selected_music, Row = 53, Col = [73, 87]
identifier = error, Row = 54, Col = [16, 21]
identifier = print, Row = 57, Col = [16, 21]
identifier = print, Row = 59, Col = [4, 9]
identifier = user_set_time, Row = 59, Col = [55, 68]
identifier = stop, Row = 60, Col = [10, 14]
identifier = current_time, Row = 61, Col = [8, 20]
identifier = str, Row = 61, Col = [23, 26]
identifier = datetime, Row = 61, Col = [36, 44]
identifier = now, Row = 61, Col = [45, 48]
identifier = time, Row = 61, Col = [51, 55]
identifier = playback_time, Row = 62, Col = [27, 40]
identifier = stop, Row = 63, Col = [12, 16]
identifier = run, Row = 64, Col = [23, 26]
identifier = cd, Row = 64, Col = [53, 55]
identifier = selected_music, Row = 64, Col = [67, 81]
identifier = print, Row = 65, Col = [12, 17]
identifier = display_header, Row = 67, Col = [4, 18]
identifier = header, Row = 67, Col = [19, 25]
identifier = print, Row = 68, Col = [4, 9]
identifier = print, Row = 69, Col = [4, 9]
identifier = center, Row = 69, Col = [40, 46]
identifier = get_terminal_size, Row = 69, Col = [50, 67]
identifier = columns, Row = 69, Col = [70, 77]
identifier = print, Row = 70, Col = [4, 9]
identifier = header, Row = 70, Col = [20, 26]
identifier = center, Row = 70, Col = [36, 42]
identifier = get_terminal_size, Row = 70, Col = [46, 63]
identifier = columns, Row = 70, Col = [66, 73]
identifier = print, Row = 71, Col = [4, 9]
identifier = center, Row = 71, Col = [40, 46]
identifier = get_terminal_size, Row = 71, Col = [50, 67]
identifier = columns, Row = 71, Col = [70, 77]
identifier = __name__, Row = 73, Col = [3, 11]
identifier = display_header, Row = 74, Col = [4, 18]
identifier = set_alarm, Row = 75, Col = [4, 13]

------------------------------------------------------------------------------------------

----------------------Identifiers for file PowerOptions.py-----------------------------------

identifier = os, Row = 0, Col = [7, 9]
identifier = platform, Row = 1, Col = [7, 15]
identifier = shutdown, Row = 3, Col = [4, 12]
identifier = system, Row = 4, Col = [16, 22]
identifier = system, Row = 5, Col = [11, 17]
identifier = system, Row = 6, Col = [18, 24]
identifier = system, Row = 6, Col = [50, 56]
identifier = system, Row = 7, Col = [11, 17]
identifier = print, Row = 9, Col = [8, 13]
identifier = restart, Row = 11, Col = [4, 11]
identifier = system, Row = 12, Col = [16, 22]
identifier = system, Row = 13, Col = [11, 17]
identifier = system, Row = 14, Col = [18, 24]
identifier = system, Row = 14, Col = [50, 56]
identifier = system, Row = 15, Col = [11, 17]
identifier = print, Row = 17, Col = [8, 13]
identifier = command, Row = 20, Col = [0, 7]
identifier = input, Row = 20, Col = [10, 15]
identifier = lower, Row = 20, Col = [66, 71]
identifier = command, Row = 22, Col = [3, 10]
identifier = restart, Row = 23, Col = [4, 11]
identifier = command, Row = 24, Col = [5, 12]
identifier = shutdown, Row = 25, Col = [4, 12]
identifier = print, Row = 27, Col = [4, 9]

------------------------------------------------------------------------------------------

----------------------Identifiers for file sine_wave.py-----------------------------------

identifier = turtle, Row = 0, Col = [5, 11]
identifier = math, Row = 1, Col = [5, 9]
identifier = A, Row = 4, Col = [0, 1]
identifier = B, Row = 5, Col = [0, 1]
identifier = C, Row = 6, Col = [0, 1]
identifier = D, Row = 7, Col = [0, 1]
identifier = penup, Row = 9, Col = [0, 5]
identifier = x, Row = 11, Col = [4, 5]
identifier = range, Row = 11, Col = [9, 14]
identifier = y, Row = 13, Col = [4, 5]
identifier = A, Row = 13, Col = [8, 9]
identifier = sin, Row = 13, Col = [12, 15]
identifier = pi, Row = 13, Col = [21, 23]
